"id","budget","runtime","vote_count","vote_average","title","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","year","month"
25376,2000000,129,626,7.8,"The Secret in Their Eyes",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2009,"Aug"
22007,0,94,36,4.8,"Train",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2008,"Oct"
765,3600000,84,742,7.6,"Evil Dead II",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1987,"Mar"
10615,0,81,43,5.4,"Pootie Tang",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,"Jun"
205321,1000000,86,476,3.8,"Sharknado",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,"Jul"
46146,3500000,103,583,6.7,"Troll Hunter",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2010,"Oct"
14256,3500000,98,28,6.7,"Winter Passing",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Feb"
540,3500000,91,90,5.6,"D.E.B.S.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jan"
20055,3500000,98,10,5.2,"The Betrayed",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2008,"Sep"
39303,3500000,96,10,4.6,"2:13",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2009,"Apr"
142061,3500000,78,419,7.9,"Batman: The Dark Knight Returns, Part 2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jan"
252360,3500000,85,19,3.3,"In the Name of the King III",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2013,"Dec"
256740,3500000,92,37,5.3,"Wicked Blood",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,"Mar"
299145,0,86,11,5,"Stranded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,"Jun"
12535,3400000,94,84,6.5,"High Anxiety",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977,"Dec"
1667,8000000,80,358,6.9,"March of the Penguins",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2005,"Jan"
50839,3500000,107,524,6.7,"Margin Call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011,"Sep"
86549,0,100,15,6.2,"August",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,"Jun"
13973,3000000,92,127,6,"Choke",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,"Sep"
244786,3300000,105,4254,8.3,"Whiplash",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"Oct"
598,3300000,130,1814,8.1,"City of God",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,"Feb"
11129,600000,99,97,6.8,"Human Traffic",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Jun"
75861,3400000,118,47,6.8,"To Write Love on Her Arms",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,"Mar"
13551,0,85,66,6.4,"The Dead Girl",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2006,"Nov"
103663,3800000,115,927,7.9,"The Hunt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,"Aug"
850,0,94,344,7.4,"A Christmas Story",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1983,"Nov"
12586,0,91,37,6.7,"Bella",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006,"Sep"
11564,4300000,98,66,6.2,"Class of 1984",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1982,"Aug"
8841,0,128,174,6.8,"The Class",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,"Sep"
805,3200000,136,863,7.5,"Rosemary's Baby",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1968,"Jun"
11697,3200000,123,265,7.4,"The Man Who Shot Liberty Valance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962,"Apr"
22051,0,99,150,6.9,"Adam",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009,"Jul"
436,0,101,101,6.9,"Maria Full of Grace",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,"Jan"
55347,3200000,105,347,6.8,"Beginners",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,"Sep"
10070,0,95,160,6.1,"Feast",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,"Oct"
8469,2700000,109,418,7,"Animal House",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,"Jul"
658,2500000,110,987,7.2,"Goldfinger",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,"Sep"
125490,2400000,110,112,5.7,"Antiviral",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2012,"Sep"
1585,3180000,130,1076,8,"It's a Wonderful Life",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1946,"Dec"
627,4000000,93,2655,7.8,"Trainspotting",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Feb"
23618,0,115,15,6.3,"The Original Kings of Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Aug"
41436,3000000,91,722,5.7,"Paranormal Activity 2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,"Oct"
10162,0,91,54,7.4,"Waking Ned",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,"Sep"
1430,4000000,120,453,7.3,"Bowling for Columbine",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,"Oct"
259943,0,111,49,6.9,"Coming Home",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"May"
10014,3000000,87,361,5.7,"A Nightmare on Elm Street Part 2: Freddy's Revenge",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,"Oct"
11257,3000000,117,156,6.9,"A Room with a View",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1985,"Dec"
158015,3000000,86,2428,6,"The Purge",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2013,"May"
82507,3000000,110,1573,6.7,"Sinister",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2012,"Mar"
261,3000000,108,165,7.6,"Cat on a Hot Tin Roof",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1958,"Feb"
1685,3000000,95,361,6.2,"Beneath the Planet of the Apes",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1970,"May"
20737,3000000,98,106,5.3,"Air Bud",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1997,"Aug"
10991,16000000,93,137,5.9,"Pokémon: Spell of the Unknown",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,"Jul"
10225,3000000,86,216,5.7,"Friday the 13th Part VI: Jason Lives",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1986,"Aug"
826,3000000,161,542,7.7,"The Bridge on the River Kwai",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1957,"Oct"
34086,3000000,100,25,4.7,"Spaced Invaders",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1990,"Apr"
5854,2000000,121,86,6.7,"Family Plot",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1976,"Apr"
284,3000000,125,483,8.1,"The Apartment",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1960,"Jun"
10285,3000000,87,193,4.2,"Jason Goes to Hell: The Final Friday",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1993,"Aug"
5780,3000000,128,120,6.4,"Torn Curtain",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1966,"Jul"
292,3000000,100,28,6.4,"Dave Chappelle's Block Party",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005,"Sep"
223485,0,84,367,6.6,"Slow West",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2015,"Apr"
29463,3000000,97,11,7,"Krush Groove",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1985,"Oct"
18065,0,84,36,5.3,"Next Day Air",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Feb"
22013,3000000,146,41,7.3,"Elmer Gantry",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960,"Jun"
821,3000000,186,155,7.6,"Judgment at Nuremberg",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1961,"Dec"
3089,3000000,133,82,7.3,"Red River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1948,"Aug"
30139,0,99,10,3.7,"Phat Girlz",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,"Jan"
132344,3000000,108,568,7.4,"Before Midnight",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,"Apr"
15582,0,95,46,3.8,"Teen Wolf Too",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1987,"Nov"
15158,3000000,97,94,6.3,"Phantasm II",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1988,"Jul"
30309,0,86,19,5.8,"Real Women Have Curves",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,"Jan"
7509,0,115,34,6.8,"Water",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2005,"Sep"
10557,3800000,97,59,6.5,"East Is East",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"May"
23531,3000000,82,11,3.1,"Whipped",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,"Sep"
28005,3000000,117,35,5.7,"Kama Sutra - A Tale of Love",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1996,"Sep"
40247,3000000,90,57,6,"Please Give",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,"Jan"
252,3000000,100,798,7.4,"Willy Wonka & the Chocolate Factory",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1971,"Jun"
24126,0,98,38,5.2,"Warlock: The Armageddon",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1993,"May"
13982,0,95,39,5.4,"8 Heads in a Duffel Bag",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Apr"
16642,0,94,234,7.6,"Days of Heaven",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1978,"Sep"
17734,0,104,25,6.4,"Thirteen Conversations About One Thing",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Sep"
18892,3000000,87,90,5.9,"Jawbreaker",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"Jan"
549,2962051,108,94,6.6,"Basquiat",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1996,"Aug"
121986,0,86,345,7.2,"Frances Ha",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,"May"
868,3000000,94,94,6.9,"Tsotsi",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Aug"
10683,3000000,139,194,7.4,"Happiness",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Oct"
246403,2800000,102,366,5.1,"Tusk",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,"Sep"
670,3000000,120,1945,8,"Oldboy",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2003,"Jan"
35691,0,110,37,6.5,"Letters to God",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2010,"Apr"
49010,3000000,86,211,5.7,"Hobo with a Shotgun",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,"May"
317930,3000000,101,17,5.2,"Compadres",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Mar"
11229,3000000,110,95,6.5,"Freeway",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1996,"Aug"
22488,0,87,12,5.8,"Love's Abiding Joy",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006,"Oct"
24469,3000000,123,250,6.9,"Fish Tank",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,"May"
82533,0,99,67,5.6,"Damsels in Distress",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,"Apr"
50942,0,176,21,4,"Creature",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1998,"May"
84174,3000000,87,444,5.3,"Bachelorette",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,"Aug"
79940,0,94,34,5.2,"Tim and Eric's Billion Dollar Movie",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Mar"
342,2700000,98,59,6.7,"Summer Storm",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Sep"
38033,0,96,37,3.9,"Chain Letter",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,"Oct"
38541,3000000,112,197,5.7,"The Divide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,"Mar"
39563,0,88,15,6.1,"The Eclipse",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2009,"Apr"
234212,3000000,83,148,4.9,"Demonic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Feb"
71866,0,96,32,5.4,"Tanner Hall",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,"Sep"
192210,3000000,85,18,5.2,"Open Road",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,"Apr"
180296,0,84,171,5.3,"They Came Together",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Jun"
157058,0,80,28,2.9,"30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jan"
70006,3000000,90,136,5.8,"Never Back Down 2: The Beatdown",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,"Sep"
26039,2500000,92,95,7.1,"Point Blank",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1967,"Aug"
176077,0,88,14,4.8,"Enter the Dangerous Mind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,"Mar"
260947,3000000,95,16,4.6,"Something Wicked",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2014,"Apr"
342502,3000000,79,10,2.8,"AWOL-72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Aug"
44594,0,95,22,6.3,"Barry Munday",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,"Mar"
666,2900000,113,126,7.6,"Central Station",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Jan"
248,2900000,136,25,7.3,"Pocketful of Miracles",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,"Dec"
325173,0,80,54,4.9,"Close Range",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Dec"
351043,3000000,90,52,4.1,"Amnesiac",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2015,"Aug"
43942,3000000,93,36,6.6,"Freakonomics",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Oct"
10226,0,91,271,6.6,"High Tension",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2003,"Jun"
66942,2902660,93,34,6.1,"Griff the Invisible",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011,"Aug"
356483,0,89,12,4.3,"Unnatural",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Oct"
10476,8000000,116,99,6.9,"Hustle & Flow",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Jul"
239,2883848,122,808,8,"Some Like It Hot",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1959,"Mar"
10281,2800000,88,192,5.3,"Friday the 13th Part VII: The New Blood",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1988,"May"
630,2777000,102,1642,7.4,"The Wizard of Oz",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1939,"Aug"
3034,2800000,106,854,7.7,"Young Frankenstein",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1974,"Dec"
13025,2000000,95,190,5.4,"Diary of the Dead",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2007,"Sep"
21461,0,144,44,7.6,"Lage Raho Munna Bhai",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006,"Jan"
55306,0,112,19,6.5,"Ulee's Gold",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,"Jun"
17264,2700000,118,59,7,"The Black Stallion",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979,"Oct"
16016,0,90,10,4.9,"Journey to Saturn",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,"Sep"
15875,2686000,109,30,6,"Donovan's Reef",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,"Jun"
11072,2600000,93,609,7.2,"Blazing Saddles",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1974,"Feb"
9730,2600000,91,237,5.9,"Friday the 13th: The Final Chapter",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1984,"Apr"
209274,2159280,80,260,7.1,"Ida",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,"Oct"
26371,0,134,61,7.1,"Maurice",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1987,"Sep"
14137,0,86,22,5.3,"Beer League",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Sep"
291,2600000,105,23,7.6,"Riding Giants",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jul"
14139,2600000,92,308,7,"Timecrimes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2007,"Sep"
33106,0,99,13,7.4,"Silver Medalist",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,"Jan"
8875,2600000,97,38,5.2,"Timber Falls",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2007,"Dec"
872,2540800,103,727,7.8,"Singin' in the Rain",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1952,"Apr"
72914,0,97,47,7.1,"Fat, Sick & Nearly Dead",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Apr"
139038,2500000,86,516,5.4,"A Haunted House",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,"Jan"
126509,2500000,87,19,4.6,"2016: Obama's America",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Jul"
9591,0,108,225,6.8,"That Thing You Do!",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Oct"
10676,2500000,98,229,5,"Halloween III: Season of the Witch",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1982,"Oct"
1687,2500000,98,264,6.3,"Escape from the Planet of the Apes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1971,"May"
24748,2500000,112,66,7.5,"Hud",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1963,"May"
181330,0,74,95,7.1,"Kevin Hart: Let Me Explain",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jul"
468,2500000,104,212,7.1,"My Own Private Idaho",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991,"Oct"
401,2500000,102,618,7.1,"Garden State",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,"Jul"
76,2500000,105,959,7.7,"Before Sunrise",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1995,"Jan"
25636,0,107,22,6.7,"Jesus' Son",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1999,"Sep"
19316,0,91,32,6.8,"Saving Face",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,"Sep"
21074,0,102,15,5.2,"Brick Lane",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Nov"
84329,2500000,85,450,6.8,"Robot & Frank",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2012,"Aug"
20,0,106,77,7.2,"My Life Without Me",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,"Mar"
157386,2500000,95,1048,6.8,"The Spectacular Now",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,"Aug"
13007,0,101,197,7.2,"Religulous",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Oct"
17334,14000000,106,50,6.1,"The Other End of the Line",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,"Oct"
1698,0,103,61,6.1,"Anatomy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2000,"Feb"
20764,2500000,90,40,6,"Sleep Dealer",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2008,"Dec"
45132,2500000,96,441,6.6,"Super",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,"Sep"
76706,0,89,15,5,"Christmas Mail",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,"Dec"
254472,2500000,87,63,4.9,"Stung",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,"Jul"
332285,35000000,94,40,4.8,"Antibirth",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,"Sep"
49471,2400000,120,11,7,"Get on the Bus",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Oct"
13569,0,101,21,4.8,"Thr3e",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2006,"Dec"
7512,30000000,84,664,6.3,"Idiocracy",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,"Sep"
356216,2500000,110,19,4.5,"The Rise of the Krays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Aug"
11798,2380000,101,363,7.4,"This Is England",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Sep"
146631,2500000,101,47,3.1,"U.F.O.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,"Dec"
17820,2300000,107,18,6.9,"Show Boat",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1951,"Jul"
283384,0,108,88,5.6,"The Calling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug"
19933,2000000,90,93,6.7,"The Brave Little Toaster",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1987,"Jul"
756,2280000,124,808,7.2,"Fantasia",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1940,"Nov"
9728,4000000,95,254,5.7,"Friday the 13th Part III",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1982,"Aug"
9731,2200000,92,196,5.1,"Friday the 13th: A New Beginning",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1985,"Mar"
9916,0,117,11,6.2,"The Last Sin Eater",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Feb"
309425,0,115,48,6.6,"Do You Believe?",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015,"Mar"
360339,2300000,97,19,5.6,"Eden",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"Oct"
297621,0,90,12,5.4,"There's Always Woodstock",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2014,"Nov"
16205,0,85,59,5.7,"Jack Brooks: Monster Slayer",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,"Oct"
887,2100000,172,143,7.6,"The Best Years of Our Lives",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1946,"Dec"
9517,0,113,125,6.7,"Bully",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Jun"
6007,0,89,51,7,"Elling",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Mar"
8329,1500000,78,934,7.1,"[REC]",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2007,"Apr"
347548,0,77,36,5.1,"Containment",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2015,"Jul"
322443,0,81,15,4.1,"The Timber",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Feb"
657,2000000,115,760,6.9,"From Russia with Love",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1963,"Oct"
28165,0,96,39,5.3,"The Toxic Avenger Part II",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,"Feb"
11561,2000000,89,200,7,"Sleeper",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1973,"Dec"
270303,2000000,100,1832,6.6,"It Follows",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Feb"
11624,2000000,88,215,6.6,"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,"Aug"
595,2000000,129,657,8,"To Kill a Mockingbird",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,"Dec"
8810,2000000,95,957,7.3,"Mad Max 2: The Road Warrior",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1981,"Dec"
12207,0,102,242,7.2,"The Legend of Drunken Master",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Feb"
226,2000000,118,353,7.2,"Boys Don't Cry",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Sep"
92182,2000000,85,125,5.2,"Silent House",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2011,"Jan"
582,2000000,137,958,7.9,"The Lives of Others",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Mar"
